query	target	evalue	bits	prob	alntmscore	qtmscore	ttmscore	lddt	qcov	tcov	qlen	tlen	batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q8DDK6-F1-model_v6	3.638E-13	384	1.000	7.236E-01	6.697E-01	2.579E-01	6.613E-01	0.923	0.335	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q6LW06-F1-model_v6	1.114E-13	383	1.000	6.936E-01	6.483E-01	2.452E-01	6.429E-01	0.934	0.396	259	720	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-C6DAL7-F1-model_v6	3.212E-13	383	1.000	7.212E-01	6.354E-01	2.390E-01	6.546E-01	0.876	0.367	259	727	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A8ACZ4-F1-model_v6	3.638E-13	383	1.000	7.085E-01	6.549E-01	2.459E-01	6.706E-01	0.923	0.332	259	729	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q7MQH9-F1-model_v6	4.668E-13	382	1.000	7.265E-01	6.696E-01	2.580E-01	6.618E-01	0.919	0.333	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q9ZPI6-F1-model_v6	1.833E-13	381	1.000	6.970E-01	6.386E-01	2.449E-01	6.493E-01	0.915	0.329	259	721	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A5F465-F1-model_v6	5.989E-13	381	1.000	7.288E-01	6.718E-01	2.581E-01	6.663E-01	0.919	0.333	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q64428-F1-model_v6	2.071E-14	381	1.000	6.442E-01	6.186E-01	2.289E-01	6.228E-01	0.961	0.337	259	763	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q1PEY5-F1-model_v6	3.221E-12	380	1.000	7.992E-01	6.054E-01	4.231E-01	6.656E-01	0.745	0.519	259	378	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q8QZS1-F1-model_v6	1.525E-12	380	1.000	7.881E-01	5.944E-01	4.087E-01	6.469E-01	0.745	0.509	259	385	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A6WQ25-F1-model_v6	7.241E-12	379	1.000	8.325E-01	6.316E-01	2.438E-01	6.697E-01	0.749	0.283	259	706	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q4FQC6-F1-model_v6	4.121E-13	379	1.000	7.153E-01	6.735E-01	2.599E-01	6.547E-01	0.938	0.344	259	719	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q5R5M8-F1-model_v6	8.155E-14	379	1.000	6.451E-01	5.933E-01	2.283E-01	6.649E-01	0.919	0.368	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q5XF59-F1-model_v6	2.216E-12	378	1.000	7.876E-01	5.907E-01	3.888E-01	6.551E-01	0.741	0.486	259	401	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7I3P1-F1-model_v6	2.352E-13	378	1.000	7.024E-01	6.465E-01	2.506E-01	6.449E-01	0.919	0.339	259	717	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q1Q8J9-F1-model_v6	4.121E-13	378	1.000	7.089E-01	6.665E-01	2.568E-01	6.586E-01	0.938	0.344	259	719	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-C3LSI3-F1-model_v6	8.179E-13	378	1.000	7.285E-01	6.716E-01	2.581E-01	6.663E-01	0.919	0.333	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A2VDC2-F1-model_v6	2.511E-12	377	1.000	7.964E-01	6.062E-01	4.176E-01	6.494E-01	0.749	0.512	259	385	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q9KNI1-F1-model_v6	8.705E-13	377	1.000	7.287E-01	6.723E-01	2.580E-01	6.667E-01	0.919	0.333	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q0HKD1-F1-model_v6	8.202E-12	376	1.000	8.319E-01	6.312E-01	2.427E-01	6.663E-01	0.749	0.282	259	709	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q9SHJ8-F1-model_v6	1.429E-13	375	1.000	6.908E-01	6.178E-01	4.236E-01	6.249E-01	0.892	0.687	259	387	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q8ECP7-F1-model_v6	7.241E-12	375	1.000	8.246E-01	6.263E-01	2.429E-01	6.609E-01	0.749	0.284	259	705	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q0HWN3-F1-model_v6	7.241E-12	375	1.000	8.245E-01	6.263E-01	2.416E-01	6.610E-01	0.749	0.282	259	709	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-P42125-F1-model_v6	2.216E-12	374	1.000	7.547E-01	6.746E-01	6.079E-01	6.691E-01	0.892	0.830	259	289	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A0KV76-F1-model_v6	7.707E-12	374	1.000	8.251E-01	6.266E-01	2.417E-01	6.605E-01	0.749	0.282	259	709	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q5XIE6-F1-model_v6	3.221E-12	373	1.000	7.934E-01	5.988E-01	4.119E-01	6.483E-01	0.745	0.509	259	385	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q08426-F1-model_v6	1.429E-13	373	1.000	6.441E-01	5.925E-01	2.274E-01	6.637E-01	0.919	0.368	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q39659-F1-model_v6	2.352E-13	373	1.000	6.892E-01	6.336E-01	2.427E-01	6.403E-01	0.915	0.331	259	725	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q8BMS1-F1-model_v6	5.612E-14	373	1.000	6.489E-01	6.214E-01	2.297E-01	6.251E-01	0.958	0.336	259	763	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q08558-F1-model_v6	1.727E-12	372	1.000	7.753E-01	6.969E-01	6.681E-01	6.358E-01	0.896	0.889	259	271	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q8KLK7-F1-model_v6	1.346E-12	372	1.000	7.511E-01	6.637E-01	4.038E-01	6.449E-01	0.880	0.575	259	438	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-G4V4T6-F1-model_v6	9.860E-13	371	1.000	7.470E-01	6.687E-01	4.106E-01	6.333E-01	0.892	0.562	259	434	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B0VE45-F1-model_v6	3.018E-13	371	1.000	6.921E-01	6.427E-01	2.500E-01	6.365E-01	0.927	0.342	259	717	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A3D684-F1-model_v6	1.529E-11	370	1.000	8.322E-01	6.315E-01	2.438E-01	6.693E-01	0.749	0.283	259	706	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q6FF68-F1-model_v6	8.705E-13	370	1.000	7.090E-01	6.448E-01	2.492E-01	6.581E-01	0.907	0.333	259	717	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-O23300-F1-model_v6	2.844E-12	368	1.000	7.553E-01	6.557E-01	7.103E-01	6.570E-01	0.865	0.950	259	238	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q05871-F1-model_v6	2.503E-13	368	1.000	7.202E-01	6.744E-01	6.283E-01	5.954E-01	0.934	0.979	259	280	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-P23965-F1-model_v6	3.649E-12	368	1.000	7.498E-01	6.703E-01	6.041E-01	6.712E-01	0.892	0.830	259	289	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q5XIE6-2-F1-model_v6	2.664E-13	368	1.000	7.139E-01	6.366E-01	5.373E-01	6.032E-01	0.888	0.768	259	311	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q6NYL3-F1-model_v6	2.828E-14	367	1.000	6.175E-01	5.648E-01	2.123E-01	6.141E-01	0.915	0.366	259	718	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7VGL4-F1-model_v6	6.374E-13	367	1.000	6.798E-01	6.359E-01	2.407E-01	6.645E-01	0.934	0.394	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q8W1L6-F1-model_v6	9.264E-13	366	1.000	7.046E-01	6.331E-01	2.401E-01	6.513E-01	0.896	0.343	259	726	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B1IXA5-F1-model_v6	3.872E-13	365	1.000	6.791E-01	6.040E-01	2.264E-01	6.398E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q08A39-F1-model_v6	1.189E-12	365	1.000	6.795E-01	6.368E-01	2.410E-01	6.817E-01	0.938	0.399	259	716	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q29554-F1-model_v6	1.185E-13	365	1.000	6.610E-01	6.350E-01	2.349E-01	6.122E-01	0.961	0.337	259	763	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q8RXN4-F1-model_v6	1.529E-11	364	1.000	8.189E-01	6.021E-01	3.908E-01	6.594E-01	0.722	0.465	259	409	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q28FR6-F1-model_v6	1.052E-11	363	1.000	8.021E-01	6.118E-01	4.219E-01	6.520E-01	0.749	0.512	259	385	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q0T2E6-F1-model_v6	3.872E-13	362	1.000	6.812E-01	6.090E-01	2.299E-01	6.259E-01	0.892	0.354	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q9DBM2-F1-model_v6	7.663E-14	362	1.000	6.465E-01	5.955E-01	2.278E-01	6.014E-01	0.919	0.368	259	718	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A3QFP3-F1-model_v6	9.264E-13	361	1.000	7.130E-01	6.318E-01	2.473E-01	6.267E-01	0.880	0.382	259	706	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q8XCP2-F1-model_v6	4.668E-13	361	1.000	6.840E-01	6.090E-01	2.299E-01	6.254E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7MY16-F1-model_v6	4.968E-13	361	1.000	6.753E-01	6.006E-01	2.251E-01	6.373E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q32DJ4-F1-model_v6	9.264E-13	360	1.000	7.047E-01	6.288E-01	2.417E-01	6.310E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B1X9L4-F1-model_v6	4.968E-13	360	1.000	6.829E-01	6.088E-01	2.299E-01	6.267E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q87TN9-F1-model_v6	1.049E-12	360	1.000	7.031E-01	6.580E-01	2.514E-01	6.348E-01	0.934	0.394	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q6D2L7-F1-model_v6	1.265E-12	360	1.000	7.042E-01	6.160E-01	2.347E-01	6.414E-01	0.869	0.363	259	731	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7UFZ8-F1-model_v6	5.628E-13	359	1.000	6.744E-01	5.998E-01	2.250E-01	6.373E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7MGV7-F1-model_v6	6.784E-13	358	1.000	6.750E-01	6.003E-01	2.251E-01	6.378E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q1R972-F1-model_v6	6.784E-13	358	1.000	6.745E-01	5.999E-01	2.250E-01	6.379E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A8A2L0-F1-model_v6	9.264E-13	358	1.000	7.025E-01	6.275E-01	2.413E-01	6.257E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q0TFA6-F1-model_v6	9.264E-13	357	1.000	6.973E-01	6.213E-01	2.409E-01	6.261E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B5YXY4-F1-model_v6	6.784E-13	357	1.000	6.843E-01	6.091E-01	2.299E-01	6.268E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-C4ZVN2-F1-model_v6	5.989E-13	357	1.000	6.826E-01	6.107E-01	2.309E-01	6.249E-01	0.892	0.354	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q9LKJ1-F1-model_v6	8.179E-13	356	1.000	6.952E-01	6.165E-01	4.313E-01	6.184E-01	0.884	0.709	259	378	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A7N1D2-F1-model_v6	9.264E-13	355	1.000	6.839E-01	6.395E-01	2.401E-01	6.298E-01	0.934	0.394	259	723	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7LBJ5-F1-model_v6	9.264E-13	354	1.000	6.756E-01	6.008E-01	2.252E-01	6.356E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q3YZM2-F1-model_v6	9.860E-13	354	1.000	6.757E-01	6.008E-01	2.252E-01	6.379E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A1ADI8-F1-model_v6	9.264E-13	354	1.000	6.744E-01	5.998E-01	2.250E-01	6.367E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7M6M2-F1-model_v6	9.860E-13	354	1.000	6.762E-01	6.013E-01	2.253E-01	6.390E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q9LKJ1-3-F1-model_v6	1.189E-12	353	1.000	6.965E-01	6.176E-01	4.945E-01	6.214E-01	0.884	0.817	259	328	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q8Z4Z0-F1-model_v6	1.727E-12	353	1.000	6.989E-01	6.261E-01	2.411E-01	6.358E-01	0.892	0.355	259	715	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B4TQC2-F1-model_v6	1.727E-12	353	1.000	6.975E-01	6.243E-01	2.407E-01	6.346E-01	0.892	0.355	259	715	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A5F2P2-F1-model_v6	6.784E-13	352	1.000	6.404E-01	6.127E-01	2.366E-01	6.493E-01	0.958	0.415	259	708	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7N5V2-F1-model_v6	1.623E-12	352	1.000	6.991E-01	6.237E-01	2.412E-01	6.288E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q58EB4-F1-model_v6	1.346E-12	351	1.000	6.993E-01	6.263E-01	4.350E-01	6.156E-01	0.892	0.699	259	382	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q83QQ0-F1-model_v6	1.265E-12	351	1.000	6.849E-01	6.097E-01	2.301E-01	6.268E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q57LW6-F1-model_v6	2.216E-12	351	1.000	6.983E-01	6.250E-01	2.409E-01	6.365E-01	0.892	0.355	259	715	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A7ZPF8-F1-model_v6	1.957E-12	350	1.000	7.020E-01	6.285E-01	2.426E-01	6.268E-01	0.892	0.356	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q31YB7-F1-model_v6	1.265E-12	350	1.000	6.851E-01	6.099E-01	2.301E-01	6.249E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7NP24-F1-model_v6	1.433E-12	349	1.000	6.737E-01	6.017E-01	2.258E-01	6.353E-01	0.892	0.356	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q6NVY1-2-F1-model_v6	8.705E-13	348	1.000	6.873E-01	6.156E-01	4.790E-01	6.018E-01	0.892	0.790	259	338	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-P77399-F1-model_v6	1.433E-12	348	1.000	6.706E-01	5.990E-01	2.248E-01	6.355E-01	0.892	0.354	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B5R3R9-F1-model_v6	2.672E-12	348	1.000	6.982E-01	6.252E-01	2.408E-01	6.349E-01	0.892	0.355	259	715	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B7LLD0-F1-model_v6	2.359E-12	347	1.000	6.917E-01	6.187E-01	2.375E-01	6.304E-01	0.892	0.354	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A8ADP2-F1-model_v6	2.359E-12	347	1.000	6.936E-01	6.210E-01	2.397E-01	6.293E-01	0.892	0.354	259	715	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B5FPN1-F1-model_v6	3.221E-12	347	1.000	6.993E-01	6.264E-01	2.411E-01	6.371E-01	0.892	0.355	259	715	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B2TWV4-F1-model_v6	1.839E-12	346	1.000	6.745E-01	6.023E-01	2.259E-01	6.351E-01	0.892	0.356	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B5EZR9-F1-model_v6	2.359E-12	346	1.000	6.936E-01	6.215E-01	2.401E-01	6.260E-01	0.892	0.355	259	715	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q5PCX6-F1-model_v6	3.027E-12	344	1.000	6.948E-01	6.226E-01	2.403E-01	6.283E-01	0.892	0.355	259	715	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A8GH86-F1-model_v6	2.844E-12	344	1.000	6.911E-01	6.208E-01	2.385E-01	6.285E-01	0.896	0.355	259	715	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q3TLP5-2-F1-model_v6	6.411E-11	343	1.000	8.074E-01	7.376E-01	7.215E-01	6.524E-01	0.996	0.891	259	265	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B1LME7-F1-model_v6	2.844E-12	343	1.000	6.754E-01	6.006E-01	2.251E-01	6.374E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-Q1CHK2-F1-model_v6	4.133E-12	342	1.000	6.958E-01	6.224E-01	2.302E-01	6.313E-01	0.892	0.339	259	747	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-P28817-F1-model_v6	2.844E-12	341	1.000	6.889E-01	6.217E-01	3.348E-01	6.191E-01	0.900	0.578	259	500	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-A7FGK1-F1-model_v6	4.133E-12	341	1.000	6.882E-01	6.148E-01	2.225E-01	6.328E-01	0.892	0.339	259	747	batch001_barbun6h_20cpu
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	AF-B5XVW2-F1-model_v6	4.982E-12	340	1.000	6.861E-01	6.104E-01	2.297E-01	6.384E-01	0.888	0.353	259	714	batch001_barbun6h_20cpu
