query	target	evalue	bits	prob	alntmscore	qtmscore	ttmscore	lddt	qcov	tcov	qlen	tlen	batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5ini-assembly1_A	2.808E-03	102	1.000	6.348E-01	4.341E-01	2.450E-01	4.826E-01	0.737	0.353	259	482	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5ing-assembly1_D	1.415E-03	102	1.000	6.252E-01	4.324E-01	2.436E-01	4.390E-01	0.741	0.350	259	488	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7uvr-assembly1_F-2	8.620E-03	101	1.000	7.241E-01	4.562E-01	6.405E-01	5.055E-01	0.664	0.875	259	176	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8r04-assembly1_A	3.834E-03	101	1.000	6.622E-01	4.413E-01	6.100E-01	4.789E-01	0.660	0.916	259	179	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5inf-assembly1_F	2.638E-03	101	1.000	6.367E-01	4.540E-01	2.514E-01	4.656E-01	0.761	0.358	259	494	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6ybq-assembly1_D	2.808E-03	101	1.000	6.421E-01	4.404E-01	2.385E-01	4.700E-01	0.741	0.340	259	506	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3ib9-assembly1_A	2.189E-03	101	1.000	6.246E-01	4.277E-01	2.253E-01	4.616E-01	0.741	0.328	259	521	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7uvm-assembly1_C	4.343E-03	100	1.000	6.905E-01	4.196E-01	5.967E-01	4.636E-01	0.610	0.850	259	173	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7kr2-assembly1_A	7.130E-04	100	1.000	5.666E-01	4.015E-01	5.527E-01	4.140E-01	0.691	0.978	259	178	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6dl7-assembly1_E	7.610E-03	100	1.000	7.065E-01	4.429E-01	6.116E-01	5.022E-01	0.610	0.856	259	180	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4jct-assembly1_A	1.815E-03	100	1.000	6.058E-01	4.067E-01	5.465E-01	4.539E-01	0.660	0.891	259	184	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4kwb-assembly1_D	4.609E-04	100	1.000	5.333E-01	3.573E-01	4.003E-01	4.158E-01	0.637	0.860	259	228	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4fb8-assembly1_A	2.479E-03	100	1.000	6.806E-01	3.291E-01	2.047E-01	4.251E-01	0.490	0.267	259	435	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5fif-assembly1_F	1.815E-03	100	1.000	6.131E-01	4.126E-01	2.247E-01	4.508E-01	0.714	0.328	259	506	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5g1q-assembly1_E-2	3.603E-03	99	0.999	6.706E-01	4.021E-01	5.789E-01	4.494E-01	0.602	0.848	259	171	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7p81-assembly1_H	6.312E-03	99	0.999	6.849E-01	4.409E-01	6.322E-01	4.918E-01	0.656	0.919	259	172	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7uvn-assembly1_E-2	4.343E-03	99	0.999	6.534E-01	4.203E-01	5.850E-01	4.788E-01	0.664	0.887	259	177	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4u0h-assembly1_E-2	5.236E-03	99	0.999	6.666E-01	4.365E-01	6.079E-01	4.890E-01	0.660	0.904	259	178	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3qwd-assembly2_D	1.415E-03	99	0.999	6.030E-01	3.987E-01	5.402E-01	4.296E-01	0.656	0.885	259	182	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5ing-assembly1_B	2.638E-03	99	0.999	6.331E-01	4.375E-01	2.414E-01	4.544E-01	0.741	0.344	259	497	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5fif-assembly1_E	2.056E-03	99	0.999	6.065E-01	4.055E-01	2.220E-01	4.487E-01	0.707	0.326	259	503	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6ybp-assembly1_C	1.932E-03	99	0.999	6.156E-01	4.224E-01	2.292E-01	4.390E-01	0.741	0.340	259	506	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4u0h-assembly1_D-2	5.931E-03	98	0.999	6.703E-01	4.323E-01	6.064E-01	4.837E-01	0.660	0.898	259	177	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4u0h-assembly1_A-2	5.931E-03	98	0.999	6.622E-01	4.361E-01	6.072E-01	4.874E-01	0.660	0.910	259	178	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6tzv-assembly4_G	8.595E-04	98	0.999	5.892E-01	3.008E-01	1.979E-01	3.938E-01	0.483	0.311	259	409	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	2bzr-assembly1_A	4.920E-03	98	0.999	6.557E-01	4.365E-01	2.325E-01	4.798E-01	0.730	0.324	259	512	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3mfm-assembly1_E	1.506E-03	98	0.999	5.693E-01	4.065E-01	2.150E-01	4.450E-01	0.699	0.342	259	521	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8ylb-assembly1_D	9.174E-03	97	0.999	7.080E-01	4.468E-01	6.428E-01	4.864E-01	0.664	0.901	259	171	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3st9-assembly1_G	2.056E-03	97	0.999	6.042E-01	3.997E-01	5.653E-01	4.393E-01	0.656	0.931	259	173	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6n80-assembly1_L	2.638E-03	97	0.999	6.213E-01	4.128E-01	5.560E-01	4.415E-01	0.656	0.886	259	184	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1on9-assembly1_C	4.081E-03	97	0.999	6.080E-01	4.613E-01	2.474E-01	4.839E-01	0.761	0.374	259	514	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8j4z-assembly1_J	5.573E-03	97	0.999	6.623E-01	4.639E-01	2.363E-01	4.753E-01	0.737	0.323	259	541	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8w7c-assembly1_A	6.312E-03	96	0.999	6.725E-01	4.388E-01	6.191E-01	4.637E-01	0.664	0.914	259	174	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4l6w-assembly1_A	2.989E-03	96	0.999	5.907E-01	4.455E-01	2.925E-01	4.643E-01	0.768	0.459	259	412	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4g2r-assembly1_B	1.103E-03	96	0.999	5.825E-01	3.140E-01	1.927E-01	4.029E-01	0.510	0.304	259	441	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	2bzr-assembly1_E	3.834E-03	96	0.999	6.237E-01	4.409E-01	2.397E-01	4.613E-01	0.745	0.348	259	506	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3tt6-assembly1_E-2	3.181E-03	95	0.998	6.268E-01	3.958E-01	5.943E-01	4.380E-01	0.656	0.944	259	160	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3q7h-assembly1_A	2.056E-03	95	0.998	5.858E-01	3.983E-01	5.247E-01	4.269E-01	0.660	0.882	259	186	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1on3-assembly1_E	2.638E-03	95	0.998	5.765E-01	4.447E-01	2.370E-01	4.590E-01	0.761	0.375	259	520	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3tt6-assembly1_A	3.603E-03	94	0.998	6.225E-01	3.968E-01	5.938E-01	4.349E-01	0.664	0.951	259	162	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5inf-assembly1_A	1.253E-02	94	0.998	7.010E-01	4.238E-01	2.408E-01	4.929E-01	0.699	0.312	259	478	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	2bzr-assembly1_D	4.081E-03	94	0.998	5.981E-01	4.363E-01	2.370E-01	4.692E-01	0.757	0.360	259	508	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1xnv-assembly1_A	5.573E-03	94	0.998	6.383E-01	4.262E-01	2.248E-01	4.582E-01	0.730	0.319	259	521	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4emm-assembly1_H	1.706E-03	93	0.998	5.507E-01	3.908E-01	5.397E-01	4.242E-01	0.683	0.983	259	175	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7uvu-assembly1_C	9.764E-03	93	0.998	6.860E-01	4.062E-01	5.661E-01	4.696E-01	0.579	0.809	259	178	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7uvu-assembly1_G-2	7.150E-03	93	0.998	6.324E-01	4.433E-01	6.168E-01	4.748E-01	0.683	0.978	259	178	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3qwd-assembly3_K	2.479E-03	93	0.998	5.901E-01	3.896E-01	5.309E-01	4.244E-01	0.656	0.888	259	179	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5c90-assembly1_M	1.506E-03	93	0.998	5.574E-01	3.749E-01	5.126E-01	4.117E-01	0.660	0.911	259	180	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3qwd-assembly3_I	3.834E-03	93	0.998	6.122E-01	4.055E-01	5.386E-01	4.426E-01	0.656	0.866	259	186	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4g2r-assembly1_A	1.036E-03	93	0.998	5.694E-01	3.077E-01	1.902E-01	3.823E-01	0.510	0.305	259	440	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1on3-assembly1_D	6.718E-03	93	0.998	6.258E-01	4.742E-01	2.532E-01	4.821E-01	0.761	0.370	259	513	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4u0h-assembly1_C-2	1.177E-02	92	0.997	6.701E-01	4.365E-01	6.137E-01	4.880E-01	0.660	0.909	259	176	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7p81-assembly2_P	4.081E-03	92	0.997	5.933E-01	4.217E-01	5.847E-01	4.536E-01	0.691	0.989	259	177	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1yg6-assembly1_N	2.329E-03	92	0.997	5.677E-01	3.792E-01	5.311E-01	4.265E-01	0.664	0.932	259	177	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8xoo-assembly1_E	2.189E-03	92	0.997	5.717E-01	3.655E-01	5.056E-01	4.222E-01	0.602	0.871	259	178	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6cfd-assembly1_M	1.249E-03	92	0.997	5.397E-01	3.665E-01	4.936E-01	4.078E-01	0.656	0.901	259	181	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8wuz-assembly1_B	2.479E-03	92	0.997	5.671E-01	3.847E-01	5.123E-01	4.277E-01	0.664	0.897	259	184	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3qwd-assembly2_B	2.638E-03	92	0.997	5.800E-01	3.901E-01	5.112E-01	4.243E-01	0.656	0.866	259	187	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6tzv-assembly4_H	1.815E-03	92	0.997	5.860E-01	3.000E-01	1.891E-01	3.945E-01	0.483	0.297	259	428	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5inf-assembly1_D	1.333E-02	92	0.997	6.682E-01	4.502E-01	2.569E-01	4.977E-01	0.741	0.349	259	479	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5fif-assembly1_C	1.815E-03	92	0.997	5.741E-01	3.900E-01	2.149E-01	4.016E-01	0.714	0.327	259	507	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1on3-assembly1_C	3.603E-03	92	0.997	5.837E-01	4.031E-01	2.170E-01	4.516E-01	0.703	0.341	259	510	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7p81-assembly1_I	9.764E-03	91	0.997	6.554E-01	4.190E-01	5.848E-01	4.655E-01	0.664	0.881	259	177	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8ef8-assembly1_L	7.150E-03	91	0.997	6.355E-01	4.256E-01	5.905E-01	4.548E-01	0.660	0.921	259	178	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7uvn-assembly1_F-2	1.938E-02	91	0.997	7.012E-01	4.326E-01	5.940E-01	5.031E-01	0.602	0.835	259	182	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3qwd-assembly2_G	2.989E-03	91	0.997	5.854E-01	3.942E-01	5.242E-01	4.254E-01	0.656	0.881	259	185	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5c90-assembly1_G	1.932E-03	91	0.997	5.581E-01	3.760E-01	4.985E-01	4.115E-01	0.660	0.882	259	186	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6tzv-assembly3_F	1.815E-03	91	0.997	5.912E-01	3.050E-01	1.943E-01	3.865E-01	0.483	0.300	259	424	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3iav-assembly1_A	3.181E-03	91	0.997	5.823E-01	3.949E-01	2.093E-01	4.279E-01	0.668	0.322	259	521	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3st9-assembly1_E	2.989E-03	90	0.996	5.819E-01	3.870E-01	5.476E-01	4.162E-01	0.656	0.936	259	172	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6cfd-assembly1_B	1.815E-03	90	0.996	5.395E-01	3.666E-01	4.912E-01	4.084E-01	0.656	0.896	259	182	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8r05-assembly1_F	2.329E-03	90	0.996	5.629E-01	3.781E-01	5.101E-01	4.125E-01	0.664	0.897	259	184	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5fif-assembly1_B	1.706E-03	90	0.996	5.349E-01	3.667E-01	1.958E-01	4.138E-01	0.668	0.328	259	519	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1xnw-assembly1_E	3.603E-03	90	0.996	5.740E-01	4.085E-01	2.158E-01	4.334E-01	0.699	0.342	259	521	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5g1q-assembly1_D-2	8.099E-03	89	0.996	6.457E-01	3.850E-01	5.517E-01	4.355E-01	0.579	0.835	259	170	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4q0g-assembly1_B-2	1.711E-02	89	0.996	6.546E-01	4.577E-01	2.468E-01	4.993E-01	0.741	0.347	259	505	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	2f6i-assembly1_E-2	2.336E-02	88	0.995	7.238E-01	4.204E-01	5.949E-01	4.763E-01	0.602	0.806	259	175	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8w7e-assembly1_H	7.610E-03	88	0.995	6.413E-01	4.138E-01	5.770E-01	4.258E-01	0.664	0.886	259	175	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5ikl-assembly1_B-2	1.506E-03	88	0.995	5.135E-01	3.750E-01	2.028E-01	4.035E-01	0.737	0.356	259	514	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1vrg-assembly1_F	4.623E-03	88	0.995	6.193E-01	3.238E-01	1.723E-01	4.068E-01	0.517	0.245	259	515	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1uyv-assembly2_B	2.062E-02	88	0.995	7.080E-01	4.003E-01	2.002E-01	4.774E-01	0.649	0.252	259	552	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7p81-assembly1_B	4.920E-03	87	0.994	5.772E-01	4.096E-01	5.681E-01	4.242E-01	0.691	0.989	259	176	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4ryf-assembly1_J	1.506E-03	87	0.994	5.028E-01	3.364E-01	4.526E-01	3.993E-01	0.660	0.891	259	184	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8dla-assembly1_A	4.623E-03	87	0.994	5.642E-01	4.151E-01	5.114E-01	4.325E-01	0.703	0.936	259	203	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5vit-assembly1_D	7.610E-03	87	0.994	5.922E-01	4.229E-01	3.989E-01	4.516E-01	0.737	0.649	259	276	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5ikl-assembly1_D-2	3.603E-03	87	0.994	5.441E-01	4.079E-01	2.260E-01	4.286E-01	0.745	0.363	259	512	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	3hln-assembly2_Z	7.150E-03	86	0.993	6.181E-01	3.971E-01	5.811E-01	4.190E-01	0.664	0.933	259	165	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7dft-assembly1_F	1.039E-02	86	0.993	6.217E-01	4.166E-01	5.685E-01	4.513E-01	0.656	0.906	259	180	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7m1l-assembly1_G	2.638E-03	86	0.993	5.489E-01	3.580E-01	4.846E-01	3.941E-01	0.656	0.867	259	180	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5g1q-assembly1_A-2	4.920E-03	86	0.993	5.656E-01	4.108E-01	5.554E-01	4.242E-01	0.691	0.983	259	181	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5c90-assembly1_E	2.808E-03	86	0.993	5.360E-01	3.663E-01	4.832E-01	4.054E-01	0.660	0.882	259	186	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6pbu-assembly1_G	4.920E-03	86	0.993	5.727E-01	3.717E-01	4.772E-01	4.186E-01	0.606	0.813	259	193	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4fb8-assembly1_B	2.808E-03	86	0.993	5.838E-01	3.193E-01	2.016E-01	3.750E-01	0.521	0.326	259	427	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	5inf-assembly1_E	1.510E-02	86	0.993	6.562E-01	4.028E-01	2.301E-01	4.537E-01	0.718	0.314	259	481	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8sgx-assembly1_C	1.039E-02	86	0.993	6.449E-01	4.238E-01	2.411E-01	4.331E-01	0.730	0.329	259	489	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	2bzr-assembly1_B	1.106E-02	86	0.993	6.597E-01	3.465E-01	1.889E-01	4.284E-01	0.517	0.250	259	504	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	1on9-assembly1_D	7.610E-03	86	0.993	5.992E-01	4.011E-01	2.174E-01	4.339E-01	0.703	0.329	259	504	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6cfd-assembly1_S	3.181E-03	85	0.992	5.394E-01	3.667E-01	4.958E-01	4.090E-01	0.656	0.906	259	180	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8jxl-assembly1_A	2.646E-02	85	0.992	6.822E-01	4.565E-01	2.352E-01	4.791E-01	0.737	0.312	259	532	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	4mxi-assembly1_G	6.312E-03	84	0.991	5.787E-01	3.784E-01	5.406E-01	4.191E-01	0.656	0.924	259	171	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8cj4-assembly1_D	5.573E-03	84	0.991	5.743E-01	3.863E-01	5.281E-01	4.138E-01	0.660	0.911	259	180	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	6mx2-assembly3_C	4.081E-03	84	0.991	5.444E-01	3.707E-01	4.994E-01	4.124E-01	0.660	0.906	259	181	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8r05-assembly1_N	4.623E-03	84	0.991	5.573E-01	3.744E-01	5.101E-01	4.093E-01	0.664	0.907	259	182	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	2f9y-assembly1_A-2	2.479E-03	84	0.991	5.052E-01	4.370E-01	3.849E-01	4.050E-01	0.846	0.734	259	301	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8xl3-assembly1_B	1.333E-02	84	0.991	6.232E-01	4.335E-01	2.351E-01	4.509E-01	0.745	0.341	259	507	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	8jxm-assembly1_E	2.997E-02	84	0.991	7.312E-01	3.539E-01	1.835E-01	4.566E-01	0.471	0.223	259	524	smoke_batch
T1_Acidimicrobiaceae_bacterium__GCA_002698445.1_-_ASM269844v1__NZXV01000043.1__11__2024894_6	7m1l-assembly1_D	4.920E-03	83	0.990	5.742E-01	3.487E-01	4.833E-01	3.966E-01	0.602	0.826	259	178	smoke_batch
